layer	kind	tensor	expert_idx	current_nbytes	remote_nbytes	remote_type	source_pack
1	up	blk.1.ffn_up_exps.weight	239	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	241	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	248	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	250	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	254	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	255	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	256	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	257	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	261	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	263	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	265	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	278	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	284	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	285	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	286	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	300	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	302	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	304	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	306	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	307	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	308	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	310	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	316	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	317	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	319	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	321	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	331	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	332	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	333	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	338	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	344	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	347	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	355	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	366	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	367	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	368	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	369	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	377	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
1	up	blk.1.ffn_up_exps.weight	380	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	15	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	20	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	29	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	39	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	50	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	56	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	61	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	79	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	96	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	111	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	113	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	126	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	135	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	155	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	160	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	200	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	204	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	206	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	208	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	229	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	240	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	246	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	248	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	265	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	266	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	275	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	283	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	286	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	298	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	303	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	322	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	326	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	331	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	332	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	345	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	373	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	375	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	down	blk.2.ffn_down_exps.weight	376	6307840	4816896	Q2_K	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	2	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	3	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	7	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	8	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	14	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	15	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	16	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	19	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	20	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	21	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	25	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	26	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	29	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	32	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	39	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	43	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	47	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	49	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	50	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	54	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	56	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	57	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	61	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	62	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	64	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	65	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	67	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	70	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	72	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	73	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	78	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	79	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	82	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	87	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	92	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	94	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	95	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	96	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	103	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	110	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	111	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	112	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	113	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	122	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	123	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	124	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	126	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	127	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	131	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	135	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	136	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	140	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	144	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	148	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	150	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	153	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	155	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	156	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	157	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	158	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	159	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	160	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	162	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	164	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	165	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	167	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	168	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	171	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	178	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	181	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	182	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	187	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	190	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	192	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	200	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	204	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	205	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	206	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	208	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	210	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	215	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	216	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	219	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	226	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	227	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	229	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	230	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	233	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	234	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	238	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	240	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	241	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	246	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	247	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	248	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	255	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	258	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	261	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	265	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	266	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	268	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	271	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	275	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	276	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	277	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	278	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	282	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	283	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	284	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	285	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	286	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	287	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	292	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	294	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	295	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	296	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	298	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	299	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	300	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	303	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	304	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	305	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	310	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	312	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	313	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	314	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	322	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	326	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	330	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	331	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	332	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	334	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	335	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	338	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	345	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	354	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
2	gate	blk.2.ffn_gate_exps.weight	358	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
