entry_idx	tensor	expert_idx	kind	layer	remote_type	current_nbytes	remote_nbytes	runtime_nbytes_match	remote_shard_name	remote_url	remote_abs_start	remote_abs_end	remote_range_header	remote_range_valid	pack_offset	source_pack
54	blk.1.ffn_down_exps.weight	54	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3360922048	3365165503	bytes=3360922048-3365165503	1	233951232	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
55	blk.1.ffn_down_exps.weight	55	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3365165504	3369408959	bytes=3365165504-3369408959	1	238194688	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
56	blk.1.ffn_down_exps.weight	56	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3369408960	3373652415	bytes=3369408960-3373652415	1	242438144	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
57	blk.1.ffn_down_exps.weight	57	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3373652416	3377895871	bytes=3373652416-3377895871	1	246681600	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
58	blk.1.ffn_down_exps.weight	58	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3377895872	3382139327	bytes=3377895872-3382139327	1	250925056	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
59	blk.1.ffn_down_exps.weight	59	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3382139328	3386382783	bytes=3382139328-3386382783	1	255168512	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
60	blk.1.ffn_down_exps.weight	60	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3386382784	3390626239	bytes=3386382784-3390626239	1	259411968	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
61	blk.1.ffn_down_exps.weight	61	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3390626240	3394869695	bytes=3390626240-3394869695	1	263655424	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
62	blk.1.ffn_down_exps.weight	62	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3394869696	3399113151	bytes=3394869696-3399113151	1	267898880	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
63	blk.1.ffn_down_exps.weight	63	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3399113152	3403356607	bytes=3399113152-3403356607	1	272142336	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
64	blk.1.ffn_down_exps.weight	64	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3403356608	3407600063	bytes=3403356608-3407600063	1	276385792	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
65	blk.1.ffn_down_exps.weight	65	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3407600064	3411843519	bytes=3407600064-3411843519	1	280629248	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
66	blk.1.ffn_down_exps.weight	66	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3411843520	3416086975	bytes=3411843520-3416086975	1	284872704	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
67	blk.1.ffn_down_exps.weight	67	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3416086976	3420330431	bytes=3416086976-3420330431	1	289116160	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
68	blk.1.ffn_down_exps.weight	68	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3420330432	3424573887	bytes=3420330432-3424573887	1	293359616	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
69	blk.1.ffn_down_exps.weight	69	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3424573888	3428817343	bytes=3424573888-3428817343	1	297603072	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
70	blk.1.ffn_down_exps.weight	70	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3428817344	3433060799	bytes=3428817344-3433060799	1	301846528	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
71	blk.1.ffn_down_exps.weight	71	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3433060800	3437304255	bytes=3433060800-3437304255	1	306089984	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
72	blk.1.ffn_down_exps.weight	72	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3437304256	3441547711	bytes=3437304256-3441547711	1	310333440	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
73	blk.1.ffn_down_exps.weight	73	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3441547712	3445791167	bytes=3441547712-3445791167	1	314576896	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
74	blk.1.ffn_down_exps.weight	74	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3445791168	3450034623	bytes=3445791168-3450034623	1	318820352	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
75	blk.1.ffn_down_exps.weight	75	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3450034624	3454278079	bytes=3450034624-3454278079	1	323063808	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
76	blk.1.ffn_down_exps.weight	76	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3454278080	3458521535	bytes=3454278080-3458521535	1	327307264	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
77	blk.1.ffn_down_exps.weight	77	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3458521536	3462764991	bytes=3458521536-3462764991	1	331550720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
78	blk.1.ffn_down_exps.weight	78	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3462764992	3467008447	bytes=3462764992-3467008447	1	335794176	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
79	blk.1.ffn_down_exps.weight	79	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3467008448	3471251903	bytes=3467008448-3471251903	1	340037632	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
80	blk.1.ffn_down_exps.weight	80	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3471251904	3475495359	bytes=3471251904-3475495359	1	344281088	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
81	blk.1.ffn_down_exps.weight	81	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3475495360	3479738815	bytes=3475495360-3479738815	1	348524544	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
82	blk.1.ffn_down_exps.weight	82	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3479738816	3483982271	bytes=3479738816-3483982271	1	352768000	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
83	blk.1.ffn_down_exps.weight	83	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3483982272	3488225727	bytes=3483982272-3488225727	1	357011456	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
84	blk.1.ffn_down_exps.weight	84	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3488225728	3492469183	bytes=3488225728-3492469183	1	361254912	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
85	blk.1.ffn_down_exps.weight	85	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3492469184	3496712639	bytes=3492469184-3496712639	1	365498368	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
86	blk.1.ffn_down_exps.weight	86	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3496712640	3500956095	bytes=3496712640-3500956095	1	369741824	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
87	blk.1.ffn_down_exps.weight	87	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3500956096	3505199551	bytes=3500956096-3505199551	1	373985280	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
88	blk.1.ffn_down_exps.weight	88	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3505199552	3509443007	bytes=3505199552-3509443007	1	378228736	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
89	blk.1.ffn_down_exps.weight	89	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3509443008	3513686463	bytes=3509443008-3513686463	1	382472192	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
90	blk.1.ffn_down_exps.weight	90	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3513686464	3517929919	bytes=3513686464-3517929919	1	386715648	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
91	blk.1.ffn_down_exps.weight	91	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3517929920	3522173375	bytes=3517929920-3522173375	1	390959104	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
92	blk.1.ffn_down_exps.weight	92	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3522173376	3526416831	bytes=3522173376-3526416831	1	395202560	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
93	blk.1.ffn_down_exps.weight	93	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3526416832	3530660287	bytes=3526416832-3530660287	1	399446016	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
94	blk.1.ffn_down_exps.weight	94	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3530660288	3534903743	bytes=3530660288-3534903743	1	403689472	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
95	blk.1.ffn_down_exps.weight	95	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3534903744	3539147199	bytes=3534903744-3539147199	1	407932928	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
96	blk.1.ffn_down_exps.weight	96	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3539147200	3543390655	bytes=3539147200-3543390655	1	412176384	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
97	blk.1.ffn_down_exps.weight	97	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3543390656	3547634111	bytes=3543390656-3547634111	1	416419840	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
98	blk.1.ffn_down_exps.weight	98	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3547634112	3551877567	bytes=3547634112-3551877567	1	420663296	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
99	blk.1.ffn_down_exps.weight	99	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3551877568	3556121023	bytes=3551877568-3556121023	1	424906752	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
100	blk.1.ffn_down_exps.weight	100	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3556121024	3560364479	bytes=3556121024-3560364479	1	429150208	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
101	blk.1.ffn_down_exps.weight	101	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3560364480	3564607935	bytes=3560364480-3564607935	1	433393664	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
102	blk.1.ffn_down_exps.weight	102	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3564607936	3568851391	bytes=3564607936-3568851391	1	437637120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
103	blk.1.ffn_down_exps.weight	103	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3568851392	3573094847	bytes=3568851392-3573094847	1	441880576	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
104	blk.1.ffn_down_exps.weight	104	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3573094848	3577338303	bytes=3573094848-3577338303	1	446124032	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
105	blk.1.ffn_down_exps.weight	105	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3577338304	3581581759	bytes=3577338304-3581581759	1	450367488	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
106	blk.1.ffn_down_exps.weight	106	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3581581760	3585825215	bytes=3581581760-3585825215	1	454610944	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
107	blk.1.ffn_down_exps.weight	107	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3585825216	3590068671	bytes=3585825216-3590068671	1	458854400	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
108	blk.1.ffn_down_exps.weight	108	down	1	IQ2_XS	6307840	4243456	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00002-of-00007.gguf	3590068672	3594312127	bytes=3590068672-3594312127	1	463097856	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-l1l2down-overlay.expert-pack
